newDATANUMBER,oldDATANUMBER,DATABASE,Number,Proben ID,Event label,Device,Station,Depth(m),Date,Year,Month,Day,Time(UTC),lon,lat,MgDVP,Chla,Diva,Chlida,MTChla,Chlb,Divb,Chlidb,MTChlb,Chl c1+2,Chl c3,MTChlc,Peridinin,19-But,19-Hex,Fuco,Prasino,MPSC,Zea,Lutein,Diadino,Diato,a-caroten,b-caroten,Neo,MTViola_Neo,Allo,MTZea_Lut,Viola,MTDD_DT,MTAlpha_Beta,MPPC,NumberPPC,MYFLAG5,MTC,MAP,MTP,M(TChla-AP)/TP%,MYFLAG3,MDP,MfdChla
39,39,NWSjun03_underway,1,NA,NA,NA,X21,0,07/12/03,2003,7,12,02:00,118.56462,-19.83063,NA,0.087,0.012,0.005,0.104,0.006,0,NA,0.006,0,0.003,0.012,0,0.005,0.012,0.008,0,0.025,0.04,0,0.006,0,0.01,NA,0,0.002,0,0.04,0.002,0.006,0.01,0.058,5,0,0.083,0.101,0.205,1.463414634,0,0.06873,0.164120471
39,39,NWSjun03_underway,1,NA,NA,NA,X22,0,14/07/2003,2003,7,14,02:00,120.84287,-15.95768,NA,0.123,0.079,0,0.202,0.021,0.008,NA,0.029,0,0.011,0.03,0,0.017,0.031,0.014,0.003,0.065,0.084,0,0.013,0,0.019,NA,0.001,0.003,0,0.084,0.002,0.013,0.019,0.118,5,0,0.183,0.242,0.444,9.009009009,0,0.16659,0.118494507
39,39,NWSjun03_underway,1,NA,NA,NA,X23,0,14/07/2003,2003,7,14,05:00,121.25,-15.51275,NA,0.031,0.041,0,0.072,0,0,NA,0,0,0,0.006,0,0.005,0.009,0.004,0,0.018,0.059,0,0.004,0,0.01,NA,0,0,0,0.059,0,0.004,0.01,0.073,5,0,0.091,0.097,0.169,14.79289941,0,0.06956,0.081081081
39,39,NWSjun03_underway,1,NA,NA,NA,X24,0,14/07/2003,2003,7,14,07:45,121.63747,-15.0897,NA,0.049,0.051,0,0.1,0,0,NA,0,0,0,0.006,0,0.006,0.011,0.005,0,0.022,0.088,0,0.004,0,0.012,NA,0,0,0,0.088,0,0.004,0.012,0.104,5,0,0.126,0.132,0.232,13.79310345,0,0.0988,0.071356275
39,39,NWSjun03_underway,1,NA,NA,NA,X25,0,14/07/2003,2003,7,14,14:00,122.05968,-14.62658,NA,0.028,0.046,0,0.074,0,0,NA,0,0,0,0.004,0,0.004,0.009,0.005,0,0.018,0.081,0,0,0,0.012,NA,0,0,0,0.081,0,0,0.012,0.093,5,0,0.111,0.115,0.189,21.69312169,0,0.08954,0.078735761
39,39,NWSjun03_underway,1,NA,NA,NA,X26,0,15/07/2003,2003,7,15,02:17,124.07873,-12.40493,NA,0.184,0.067,0.006,0.257,0.023,0.008,NA,0.031,0,0.021,0.05,0,0.027,0.057,0.018,0.003,0.105,0.078,0,0.016,0,0.021,NA,0.001,0.003,0,0.078,0.002,0.016,0.021,0.117,5,0,0.222,0.303,0.56,8.214285714,0,0.20561,0.123437576
39,39,NWSjun03_underway,1,NA,NA,NA,X27,0,15/07/2003,2003,7,15,05:01,124.45142,-12.00388,NA,0.343,0.059,0.012,0.414,0.042,0,NA,0.042,0,0.035,0.078,0,0.028,0.078,0.025,0.009,0.14,0.108,0,0.025,0.008,0.031,NA,0.005,0.009,0.007,0.108,0.004,0.033,0.031,0.183,5,0,0.323,0.443,0.857,3.383897316,0,0.28361,0.124290399
39,39,NWSjun03_underway,1,NA,NA,NA,X28,0,15/07/2003,2003,7,15,08:00,124.90843,-11.67862,NA,0.159,0.02,0.005,0.184,0.023,0,NA,0.023,0,0.019,0.043,0,0.027,0.051,0.015,0.005,0.098,0.038,0,0.011,0,0.012,NA,0.004,0.007,0,0.038,0.003,0.011,0.012,0.064,5,0,0.162,0.228,0.412,10.67961165,0,0.15128,0.13980698
39,39,NWSjun03_underway,1,NA,NA,NA,X29,0,16/07/2003,2003,7,16,01:33,128.20895,-11.99968,NA,0.333,0,0.016,0.349,0.018,0,NA,0.018,0,0.021,0.055,0,0.008,0.025,0.083,0.008,0.124,0.06,0,0.027,0.003,0.02,NA,0.001,0.006,0.011,0.06,0.005,0.03,0.02,0.126,5,0,0.25,0.323,0.672,3.869047619,0,0.22796,0.51337954
39,39,NWSjun03_underway,1,NA,NA,NA,X30,0,17/07/2003,2003,7,17,04:32,128.53288,-12.04068,NA,0.669,0,0.081,0.75,0.022,0,NA,0.022,0,0.066,0.168,0.007,0.012,0.048,0.287,0.005,0.359,0.028,0,0.044,0.005,0.022,NA,0.002,0.005,0.005,0.028,0.003,0.049,0.022,0.107,5,0,0.466,0.656,1.406,6.685633001,0,0.529,0.764971645
401,40,Sniper_S4_February_2000,1,NA,NA,NA,S1,0,02/11/00,2000,2,11,06:11,159.99983,-27.658,NA,0,NA,0,0.02,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.028,0,0,0,NA,0,0,0,0,0.028,0,0,0,0.028,5,0,0.028,0.028,0.048,16.66666667,0,0.02408,0
401,40,Sniper_S4_February_2000,1,NA,NA,NA,S2,0,02/12/00,2000,2,12,06:09,160.25133,-27.58867,NA,0,NA,0,0.02,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.028,0,0,0,NA,0,0,0,0,0.028,0,0,0,0.028,5,0,0.028,0.028,0.048,16.66666667,0,0.02408,0
401,40,Sniper_S4_February_2000,1,NA,NA,NA,S3,0,02/12/00,2000,2,12,19:03,160.55867,-27.216,NA,0,NA,0,0.043,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,NA,0,0,0,0,0.033,0,0,0,0.033,5,0,0.033,0.033,0.076,13.15789474,0,0.02838,0
401,40,Sniper_S4_February_2000,1,NA,NA,NA,S4,0,13/02/2000,2000,2,13,07:38,160.38333,-28.38267,NA,0,NA,0,0.033,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.032,0,0,0,NA,0,0,0,0,0.032,0,0,0,0.032,5,0,0.032,0.032,0.065,1.538461538,0,0.02752,0
401,40,Sniper_S4_February_2000,1,NA,NA,NA,S5,0,13/02/2000,2000,2,13,08:22,160.42483,-28.47333,NA,0,NA,0,0.024,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,NA,0,0,0,0,0.025,0,0,0,0.025,5,0,0.025,0.025,0.049,2.040816327,0,0.0215,0
401,40,Sniper_S4_February_2000,1,NA,NA,NA,S6,0,15/02/2000,2000,2,15,04:53,160.43083,-28.35667,NA,0,NA,0,0.041,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,NA,0,0,0,0,0.04,0,0,0,0.04,5,0,0.04,0.04,0.081,1.234567901,0,0.0344,0
401,40,Sniper_S4_February_2000,1,NA,NA,NA,S7,0,16/02/2000,2000,2,16,05:35,160.4295,-28.41317,NA,0,NA,0,0.028,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.035,0,0,0,NA,0,0,0,0,0.035,0,0,0,0.035,5,0,0.035,0.035,0.063,11.11111111,0,0.0301,0
401,40,Sniper_S4_February_2000,1,NA,NA,NA,S8,0,17/02/2000,2000,2,17,08:23,160.4055,-29.12067,NA,0,NA,0,0.031,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.038,0,0,0,NA,0,0,0,0,0.038,0,0,0,0.038,5,0,0.038,0.038,0.069,10.14492754,0,0.03268,0
401,40,Sniper_S4_February_2000,1,NA,NA,NA,S9,0,19/02/2000,2000,2,19,05:35,160.129,-28.72083,NA,0,NA,0,0.027,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.037,0,0,0,NA,0,0,0,0,0.037,0,0,0,0.037,5,0,0.037,0.037,0.064,15.625,0,0.03182,0
401,40,Sniper_S4_February_2000,1,NA,NA,NA,S10,0,23/02/2000,2000,2,23,02:56,160.5265,-29.04083,NA,0,NA,0,0.03,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.034,0,0,0,NA,0,0,0,0,0.034,0,0,0,0.034,5,0,0.034,0.034,0.064,6.25,0,0.02924,0
401,40,Sniper_S4_February_2000,1,NA,NA,NA,S11,0,24/02/2000,2000,2,24,19:45,153.77983,-27.493,NA,0,NA,0,0.051,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.042,0,0,0,NA,0,0,0,0,0.042,0,0,0.005,0.047,5,0,0.047,0.047,0.098,4.081632653,0,0.03612,0
401,40,Sniper_S4_February_2000,1,NA,NA,NA,S12,0,25/02/2000,2000,2,25,00:03,155.12083,-27.28967,NA,0,NA,0,0.058,0,NA,NA,0,0,0,0,0,0,0.008,0,0,0.008,0.053,0,0.002,0,NA,0,0,0,0,0.053,0,0.002,0.001,0.056,5,0,0.064,0.064,0.122,4.918032787,0,0.05574,0
401,40,Sniper_S4_February_2000,1,NA,NA,NA,S13,0,25/02/2000,2000,2,25,08:54,153.6105,-26.91867,NA,0,NA,0,0.066,0.004,NA,NA,0.004,0,0,0,0,0,0.01,0,0,0.01,0.06,0,0.002,0,NA,0,0,0,0,0.06,0,0.002,0.003,0.065,5,0,0.075,0.079,0.145,8.965517241,0,0.06834,0
401,40,Sniper_S4_February_2000,1,NA,NA,NA,S14,0,25/02/2000,2000,2,25,11:38,153.517,-26.7905,NA,0.124,NA,0,0.124,0.009,NA,NA,0.009,0.002,0,0.002,0,0,0.017,0,0,0.017,0.067,0,0.004,0,NA,0.01,0,0,0,0.067,0,0.004,0.013,0.084,5,0,0.101,0.112,0.236,5.084745763,0,0.0883,0
402,40,Sniper_S5_September_2000,1,NA,NA,NA,S1,0,09/4/00,2000,9,4,09:31,153.0857,-26.70133,NA,0.138,NA,0.184,0.322,0,NA,NA,0,0.147,0,0.147,0,0,0,0.116,0,0.116,0.004,0,0.037,0,NA,0.008,0,0,0,0.004,0,0.037,0.008,0.049,5,0,0.165,0.312,0.634,1.577287066,0,0.167,0.979401198
402,40,Sniper_S5_September_2000,1,NA,NA,NA,S2,0,09/5/00,2000,9,5,06:06,157.03252,-26.8295,NA,0.295,NA,0,0.295,0.021,NA,NA,0.021,0.048,0.026,0.074,0,0.026,0.076,0.032,0,0.134,0.083,0.002,0.034,0.007,NA,0.013,0,0,0,0.085,0,0.041,0.015,0.141,5,0,0.275,0.37,0.665,11.27819549,0,0.24333,0.185427198
402,40,Sniper_S5_September_2000,1,NA,NA,NA,S3,0,09/5/00,2000,9,5,07:26,157.05607,-26.8385,NA,0.41,NA,0,0.41,0.027,NA,NA,0.027,0.059,0.07,0.129,0,0.04,0.143,0.039,0,0.222,0.087,0,0.044,0.004,NA,0.017,0,0,0.004,0.087,0,0.048,0.02,0.159,5,0,0.381,0.537,0.947,13.41077086,0,0.35509,0.154862148
402,40,Sniper_S5_September_2000,1,NA,NA,NA,S4,0,09/5/00,2000,9,5,12:31,158.04073,-26.86767,NA,0.389,NA,0,0.389,0.026,NA,NA,0.026,0.062,0.045,0.107,0,0.061,0.174,0.035,0.004,0.274,0.045,0,0.04,0,NA,0.012,0,0,0.002,0.045,0,0.04,0.015,0.102,5,0,0.376,0.509,0.898,13.36302895,0,0.35784,0.137910798
402,40,Sniper_S5_September_2000,1,NA,NA,NA,S5,0,09/6/00,2000,9,6,07:09,161.00295,-27.0345,NA,0.24,NA,0.026,0.266,0.012,NA,NA,0.012,0.02,0.036,0.056,0,0.024,0.065,0,0,0.089,0.041,0,0.026,0,NA,0.011,0,0,0.003,0.041,0,0.026,0.011,0.081,5,0,0.17,0.238,0.504,5.555555556,0,0.14013,0
402,40,Sniper_S5_September_2000,1,NA,NA,NA,S6,0,09/7/00,2000,9,7,07:36,161.00532,-27.0865,NA,0.23,NA,0,0.23,0.017,NA,NA,0.017,0.013,0,0.013,0,0.026,0.062,0,0,0.088,0.042,0,0.019,0,NA,0.006,0,0,0,0.042,0,0.019,0.008,0.069,5,0,0.157,0.187,0.417,10.3117506,0,0.14113,0
402,40,Sniper_S5_September_2000,1,NA,NA,NA,S7,0,09/11/00,2000,9,11,08:20,160.02795,-23.924,NA,0,NA,0,0.158,0,NA,NA,0.013,0.009,0,0.009,0,0.01,0.029,0,0,0.039,0.083,0,0.01,0,NA,0.009,0,0,0,0.083,0,0.01,0.012,0.105,5,0,0.144,0.166,0.324,2.469135802,0,0.12484,0
402,40,Sniper_S5_September_2000,1,NA,NA,NA,S8,0,09/12/00,2000,9,12,08:48,160.04058,-25.746,NA,0,NA,0,0.163,0,NA,NA,0.01,0.008,0,0.008,0,0.017,0.038,0,0,0.055,0.056,0,0.016,0,NA,0.007,0,0,0,0.056,0,0.016,0.009,0.081,5,0,0.136,0.154,0.317,2.839116719,0,0.11247,0
402,40,Sniper_S5_September_2000,1,NA,NA,NA,S9,0,15/09/2000,2000,9,15,09:04,160.04432,-25.57183,NA,0.157,NA,0,0.157,0.009,NA,NA,0.009,0.009,0,0.009,0,0.019,0.049,0,0,0.068,0.029,0,0.015,0,NA,0.005,0,0,0,0.029,0,0.015,0.005,0.049,5,0,0.117,0.135,0.292,7.534246575,0,0.10291,0
402,40,Sniper_S5_September_2000,1,NA,NA,NA,S10,0,19/09/2000,2000,9,19,19:57,153.08718,-26.576,NA,0.072,NA,0,0.072,0,NA,NA,0,0,0,0,0,0,0.014,0,0,0.014,0.038,0,0.006,0,NA,0.002,0,0,0,0.038,0,0.006,0.004,0.048,5,0,0.062,0.062,0.134,7.462686567,0,0.05046,0
402,40,Sniper_S5_September_2000,1,NA,NA,NA,S11,0,19/09/2000,2000,9,19,20:51,153.07112,-26.5975,NA,0.146,NA,0.031,0.177,0,NA,NA,0,0.031,0,0.031,0,0,0.034,0.036,0,0.07,0.024,0,0.018,0,NA,0.008,0,0,0,0.024,0,0.018,0.008,0.05,5,0,0.12,0.151,0.328,7.926829268,0,0.11458,0.443009251
402,40,Sniper_S5_September_2000,1,NA,NA,NA,S12,0,19/09/2000,2000,9,19,21:01,153.06808,-26.60667,NA,0.236,NA,0.159,0.395,0.012,NA,NA,0.012,0.105,0,0.105,0,0,0.023,0.126,0,0.149,0.007,0,0.035,0.006,NA,0.012,0,0,0,0.007,0,0.041,0.012,0.06,5,0,0.209,0.326,0.721,9.570041609,0,0.22501,0.789564908
403,40,Sniper_S6_December_2000,1,NA,NA,NA,S1,0,12/7/00,2000,12,7,11:43,153.82617,-24.18383,NA,0,NA,0,0.074,0,NA,NA,0,0,0,0,0,0,0.011,0,0,0.011,0.053,0,0.005,0,NA,0.005,0,0,0,0.053,0,0.005,0.007,0.065,5,0,0.076,0.076,0.15,1.333333333,3,0.05955,0
403,40,Sniper_S6_December_2000,1,NA,NA,NA,S2,0,12/8/00,2000,12,8,09:57,153.6645,-24.77067,NA,0,NA,0,0.056,0,NA,NA,0,0,0,0,0,0,0.011,0,0,0.011,0.054,0,0.004,0,NA,0.005,0,0,0,0.054,0,0.004,0.007,0.065,5,0,0.076,0.076,0.132,15.15151515,3,0.06041,0
403,40,Sniper_S6_December_2000,1,NA,NA,NA,S3,0,12/8/00,2000,12,8,11:13,153.63333,-25.00683,NA,0,NA,0,0.074,0,NA,NA,0,0,0,0,0,0,0.009,0,0,0.009,0.051,0,0.003,0,NA,0.007,0,0,0,0.051,0,0.003,0.009,0.063,5,0,0.072,0.072,0.146,1.369863014,3,0.05529,0
403,40,Sniper_S6_December_2000,1,NA,NA,NA,S4,0,12/8/00,2000,12,8,11:52,153.56783,-25.12217,NA,0,NA,0.019,0.229,0,NA,NA,0.016,0.015,0,0.015,0,0.007,0.032,0.021,0,0.06,0.061,0,0.009,0,NA,0.013,0,0,0,0.061,0,0.009,0.017,0.087,5,0,0.147,0.178,0.407,12.53071253,3,0.14132,0.209524483
403,40,Sniper_S6_December_2000,1,NA,NA,NA,S5,0,12/8/00,2000,12,8,12:46,153.52683,-25.27067,NA,0.022,NA,0.077,0.631,0,NA,NA,0.013,0.071,0,0.071,0,0.016,0.085,0.146,0,0.247,0.045,0,0.026,0,NA,0.026,0,0,0,0.045,0,0.026,0.026,0.097,5,0,0.344,0.428,1.059,19.16902738,3,0.37124,0.554519987
404,40,Sniper_S7_January_2001,1,NA,NA,NA,S1,0,01/4/01,2001,1,4,05:37,155.55417,-29.05,NA,0,NA,0,0.062,0,NA,NA,0,0,0,0,0,0,0.008,0,0,0.008,0.056,0,0.006,0,NA,0.005,0,0,0,0.056,0,0.006,0.005,0.067,5,0,0.075,0.075,0.137,9.489051095,3,0.05832,0
404,40,Sniper_S7_January_2001,1,NA,NA,NA,S2,0,01/6/01,2001,1,6,06:35,154.619,-28.61917,NA,0,NA,0,0.062,0,NA,NA,0,0,0,0,0,0,0.006,0,0,0.006,0.051,0,0.004,0,NA,0.004,0,0,0,0.051,0,0.004,0.004,0.059,5,0,0.065,0.065,0.127,2.362204724,3,0.05148,0
404,40,Sniper_S7_January_2001,1,NA,NA,NA,S3,0,01/8/01,2001,1,8,07:30,153.282,-30.1395,NA,2.352,NA,0,2.352,0.032,NA,NA,0.032,0.136,0,0.136,0,0,0.012,0,0,0.012,0.039,0.014,0,0,NA,0,0,0,0.38,0.053,0,0,0.104,0.537,5,0,0.549,0.717,3.069,53.27468231,3,0.3091,0
41,41,SOOP_voyage_April2000,1,NA,NA,NA,S1,0,17/04/2000,2000,4,17,09:23,153.3765,-26.83067,NA,0.299,NA,0.007,0.306,0.033,NA,NA,0.033,0.009,0,0.009,0,0.019,0.053,0.017,0,0.089,0.035,0,0.013,0,NA,0.023,0,0,0.008,0.035,0,0.013,0.025,0.081,5,0,0.17,0.212,0.518,18.14671815,0,0.16616,0.144258546
41,41,SOOP_voyage_April2000,1,NA,NA,NA,S2,0,17/04/2000,2000,4,17,21:23,153.27633,-30.86933,NA,0,NA,0.012,0.34,0,NA,NA,0.027,0.011,0,0.011,0,0.025,0.064,0.013,0,0.102,0.072,0,0.013,0,NA,0.021,0,0.001,0,0.072,0.001,0.013,0.031,0.117,5,0,0.219,0.257,0.597,13.90284757,0,0.19755,0.092786636
41,41,SOOP_voyage_April2000,1,NA,NA,NA,S3,0,18/04/2000,2000,4,18,00:20,152.98333,-31.76833,NA,0.843,NA,0.05,0.893,0.107,NA,NA,0.107,0.032,0,0.032,0,0,0.133,0.137,0.008,0.278,0.078,0.009,0.081,0.034,NA,0.036,0,0.012,0.063,0.087,0.012,0.115,0.047,0.324,5,0,0.602,0.741,1.634,9.302325581,0,0.57503,0.335930299
41,41,SOOP_voyage_April2000,1,NA,NA,NA,S4,0,18/04/2000,2000,4,18,05:02,152.19017,-33.098,NA,0.275,NA,0,0.275,0.046,NA,NA,0.046,0.01,0,0.01,0,0,0.063,0.025,0.006,0.094,0.037,0.005,0.021,0.004,NA,0.015,0,0.006,0.01,0.042,0.006,0.025,0.017,0.1,5,0,0.194,0.25,0.525,4.761904762,0,0.19954,0.17665631
41,41,SOOP_voyage_April2000,1,NA,NA,NA,S5,0,20/04/2000,2000,4,20,04:45,151.16933,-34.44983,NA,0,NA,0,0.199,0,NA,NA,0.019,0.003,0,0.003,0,0.01,0.029,0.006,0,0.045,0.071,0,0.014,0.005,NA,0.006,0,0,0,0.071,0,0.019,0.015,0.105,5,0,0.15,0.172,0.371,7.277628032,0,0.12904,0.065561066
41,41,SOOP_voyage_April2000,1,NA,NA,NA,S6,0,20/04/2000,2000,4,20,09:17,150.654,-35.9415,NA,0,NA,0,0.172,0,NA,NA,0.017,0.003,0,0.003,0,0.016,0.033,0.005,0,0.054,0.074,0,0.014,0,NA,0.005,0,0,0,0.074,0,0.014,0.017,0.105,5,0,0.159,0.179,0.351,1.994301994,0,0.13537,0.052079486
41,41,SOOP_voyage_April2000,1,NA,NA,NA,S7,0,20/04/2000,2000,4,20,21:23,147.87283,-38.789,NA,0.612,NA,0,0.612,0.162,NA,NA,0.162,0.038,0.025,0.063,0,0,0.084,0.067,0.035,0.186,0.018,0,0.024,0,NA,0.019,0,0.013,0.036,0.018,0.013,0.024,0.028,0.119,5,0,0.305,0.53,1.142,7.180385289,0,0.40185,0.235087719
41,41,SOOP_voyage_April2000,1,NA,NA,NA,S8,0,21/04/2000,2000,4,21,01:13,146.45383,-39.162,NA,0.609,NA,0.036,0.645,0.054,NA,NA,0.054,0.048,0,0.048,0,0.018,0.067,0.133,0.007,0.225,0.016,0,0.038,0,NA,0.017,0,0,0.039,0.016,0,0.038,0.024,0.117,5,0,0.342,0.444,1.089,18.45730028,0,0.37062,0.505989963
41,41,SOOP_voyage_April2000,1,NA,NA,NA,S9,0,21/04/2000,2000,4,21,05:02,145.17733,-38.75417,NA,0.411,NA,0,0.411,0.06,NA,NA,0.06,0.026,0.011,0.037,0,0.037,0.129,0.032,0,0.198,0.036,0.002,0.026,0.004,NA,0.015,0,0.005,0.015,0.038,0.005,0.03,0.021,0.109,5,0,0.307,0.404,0.815,0.858895706,0,0.32246,0.139924332
41,41,SOOP_voyage_AugSept2000,1,NA,NA,NA,S1,0,18/08/2000,2000,8,18,07:05,115.48383,-31.856,NA,0.27,NA,0,0.27,0.039,NA,NA,0.039,0.01,0,0.01,0,0.012,0.039,0.021,0.007,0.079,0.032,0,0.014,0.004,NA,0.008,0,0.006,0.014,0.032,0.006,0.018,0.008,0.078,5,0,0.157,0.206,0.476,13.44537815,0,0.15865,0.186637252
41,41,SOOP_voyage_AugSept2000,1,NA,NA,NA,S2,0,18/08/2000,2000,8,18,11:40,114.54717,-30.70567,NA,0.386,NA,0.036,0.422,0.025,NA,NA,0.025,0.066,0.02,0.086,0,0.02,0.049,0.098,0.005,0.172,0.039,0,0.02,0.003,NA,0.017,0,0.003,0.004,0.039,0.003,0.023,0.017,0.086,5,0,0.258,0.369,0.791,6.700379267,0,0.2686,0.514445272
41,41,SOOP_voyage_AugSept2000,1,NA,NA,NA,S3,0,18/08/2000,2000,8,18,23:20,112.90383,-27.26367,NA,0.274,NA,0,0.274,0.04,NA,NA,0.04,0.024,0,0.024,0,0.031,0.075,0.024,0,0.13,0.047,0,0.007,0.003,NA,0.009,0,0.004,0,0.047,0.004,0.01,0.012,0.073,5,0,0.203,0.267,0.541,1.293900185,0,0.22076,0.153288639
41,41,SOOP_voyage_AugSept2000,1,NA,NA,NA,S4,0,19/08/2000,2000,8,19,02:28,112.53683,-26.30433,NA,0.3,NA,0,0.3,0.051,NA,NA,0.051,0.034,0,0.034,0,0.025,0.045,0.026,0.004,0.1,0.023,0,0.01,0.005,NA,0.009,0,0.002,0.007,0.023,0.002,0.015,0.011,0.058,5,0,0.158,0.243,0.543,10.49723757,0,0.17805,0.20589722
41,41,SOOP_voyage_AugSept2000,1,NA,NA,NA,S5,0,19/08/2000,2000,8,19,06:51,112.00183,-24.964,NA,0,NA,0,0.267,0,NA,NA,0.024,0.025,0,0.025,0,0.035,0.085,0.021,0,0.141,0.05,0,0.019,0.016,NA,0.006,0,0,0,0.05,0,0.035,0.009,0.094,5,0,0.235,0.284,0.551,3.085299456,0,0.21705,0.13642018
41,41,SOOP_voyage_AugSept2000,1,NA,NA,NA,S6,0,19/08/2000,2000,8,19,11:14,111.48633,-23.66167,NA,0,NA,0,0.191,0,NA,NA,0.017,0.02,0,0.02,0,0.026,0.069,0.012,0,0.107,0.058,0,0.008,0.004,NA,0,0,0,0,0.058,0,0.012,0.008,0.078,5,0,0.185,0.222,0.413,7.506053269,0,0.1807,0.093635861
41,41,SOOP_voyage_AugSept2000,1,NA,NA,NA,S7,0,19/08/2000,2000,8,19,23:21,110.03467,-19.9365,NA,0,NA,0,0.209,0,NA,NA,0.024,0.013,0,0.013,0,0.018,0.04,0.007,0,0.065,0.061,0,0.005,0,NA,0,0,0,0,0.061,0,0.005,0.013,0.079,5,0,0.144,0.181,0.39,7.179487179,0,0.14367,0.068699102
41,41,SOOP_voyage_AugSept2000,1,NA,NA,NA,S8,0,20/08/2000,2000,8,20,02:28,109.68233,-18.97883,NA,0,NA,0,0.217,0,NA,NA,0.023,0.02,0,0.02,0,0.021,0.048,0.006,0,0.075,0.061,0,0.01,0.008,NA,0,0,0,0,0.061,0,0.018,0.013,0.092,5,0,0.167,0.21,0.427,1.639344262,0,0.15246,0.055489965
41,41,SOOP_voyage_AugSept2000,1,NA,NA,NA,S9,0,20/08/2000,2000,8,20,06:54,109.162,-17.63333,NA,0,NA,0,0.073,0,NA,NA,0,0,0,0,0,0,0.009,0,0,0.009,0.059,0,0.004,0.003,NA,0,0,0,0,0.059,0,0.007,0.005,0.071,5,0,0.08,0.08,0.153,4.575163399,0,0.06217,0
41,41,SOOP_voyage_AugSept2000,1,NA,NA,NA,S10,0,20/08/2000,2000,8,20,11:04,108.65683,-19.3215,NA,0,NA,0,0.073,0,NA,NA,0,0,0,0,0,0,0.011,0,0,0.011,0.069,0,0.004,0,NA,0,0,0,0,0.069,0,0.004,0.007,0.08,5,0,0.091,0.091,0.164,10.97560976,0,0.07331,0
41,41,SOOP_voyage_AugSept2000,1,NA,NA,NA,S11,0,20/08/2000,2000,8,20,23:21,107.24633,-12.5635,NA,0,NA,0,0.225,0,NA,NA,0.023,0.02,0,0.02,0,0.031,0.06,0.009,0,0.1,0.041,0,0.006,0.003,NA,0,0,0,0,0.041,0,0.009,0.009,0.059,5,0,0.159,0.202,0.427,5.386416862,0,0.15823,0.080199709
41,41,SOOP_voyage_AugSept2000,1,NA,NA,NA,S12,0,21/08/2000,2000,8,21,02:30,106.89567,-11.6,NA,0,NA,0,0.129,0,NA,NA,0.009,0.008,0,0.008,0,0.006,0.018,0,0,0.024,0.066,0,0.008,0.002,NA,0,0,0,0,0.066,0,0.01,0.008,0.084,5,0,0.108,0.125,0.254,1.57480315,0,0.09081,0
41,41,SOOP_voyage_AugSept2000,1,NA,NA,NA,S13,0,21/08/2000,2000,8,21,06:52,106.426,-10.25783,NA,0,NA,0,0.135,0,NA,NA,0.009,0.011,0,0.011,0,0.015,0.033,0.008,0,0.056,0.06,0,0.014,0.008,NA,0.005,0,0,0,0.06,0,0.022,0.007,0.089,5,0,0.145,0.165,0.3,10,0,0.11913,0.094686477
41,41,SOOP_voyage_AugSept2000,1,NA,NA,NA,S14,0,21/08/2000,2000,8,21,11:24,105.92367,-8.87183,NA,0,NA,0,0.101,0,NA,NA,0,0,0,0,0,0,0.01,0,0,0.01,0.087,0,0.005,0,NA,0.007,0,0,0,0.087,0,0.005,0.011,0.103,5,0,0.113,0.113,0.214,5.607476636,0,0.08752,0
41,41,SOOP_voyage_AugSept2000,1,NA,NA,NA,S15,0,21/08/2000,2000,8,21,23:29,106.4615,-5.84283,NA,0,NA,0,0.177,0,NA,NA,0.012,0.007,0,0.007,0,0,0.017,0.012,0,0.029,0.074,0,0.004,0,NA,0.012,0,0,0,0.074,0,0.004,0.015,0.093,5,0,0.122,0.141,0.318,11.32075472,0,0.11427,0.14807036
41,41,SOOP_voyage_AugSept2000,1,NA,NA,NA,S16,0,22/08/2000,2000,8,22,03:09,107.0935,-4.9205,NA,0,NA,0,0.235,0,NA,NA,0.012,0.007,0,0.007,0,0,0.016,0.012,0,0.028,0.092,0,0.009,0,NA,0.016,0,0,0,0.092,0,0.009,0.019,0.12,5,0,0.148,0.167,0.402,16.91542289,0,0.12848,0.131693649
41,41,SOOP_voyage_AugSept2000,1,NA,NA,NA,S17,0,22/08/2000,2000,8,22,07:04,107.532,-3.75767,NA,0,NA,0,0.196,0,NA,NA,0.01,0.006,0,0.006,0,0.008,0.021,0.016,0,0.045,0.085,0,0.009,0.003,NA,0.014,0,0,0,0.085,0,0.012,0.016,0.113,5,0,0.158,0.174,0.37,5.945945946,0,0.13523,0.166826888
